id,name,rarity,image_filename,sort_order
p803,Poipole,legendary,p803.png,803008030
p804,Naganadel,legendary,p804.png,804008040
p805,Stakataka,legendary,p805.png,805008050
p806,Blacephalon,legendary,p806.png,806008060
p807,Zeraora,legendary,p807.png,807008070
p808,Meltan,legendary,p808.png,808008080
p809,Melmetal,legendary,p809.png,809008090
p81,Magnemite,common,p81.png,81000810
p810,Grookey,common,p810.png,810008100
p811,Thwackey,rare,p811.png,811008110
p812,Rillaboom,epic,p812.png,812008120
p813,Scorbunny,common,p813.png,813008130
p814,Raboot,rare,p814.png,814008140
p815,Cinderace,epic,p815.png,815008150
p816,Sobble,common,p816.png,816008160
p817,Drizzile,rare,p817.png,817008170
p818,Inteleon,epic,p818.png,818008180
p819,Skwovet,common,p819.png,819008190
p82,Magneton,rare,p82.png,82000820
p820,Greedent,rare,p820.png,820008200
p821,Rookidee,common,p821.png,821008210
p822,Corvisquire,rare,p822.png,822008220
p823,Corviknight,epic,p823.png,823008230
p824,Blipbug,common,p824.png,824008240
p825,Dottler,rare,p825.png,825008250
p826,Orbeetle,epic,p826.png,826008260
p827,Nickit,common,p827.png,827008270
p828,Thievul,rare,p828.png,828008280
p829,Gossifleur,common,p829.png,829008290
p83,Farfetchd,common,p83.png,83000830
p830,Eldegoss,rare,p830.png,830008300
p831,Wooloo,common,p831.png,831008310
p832,Dubwool,rare,p832.png,832008320
p833,Chewtle,common,p833.png,833008330
p834,Drednaw,rare,p834.png,834008340
p835,Yamper,common,p835.png,835008350
p836,Boltund,rare,p836.png,836008360
p837,Rolycoly,common,p837.png,837008370
p838,Carkol,rare,p838.png,838008380
p839,Coalossal,epic,p839.png,839008390
p84,Doduo,common,p84.png,84000840
p840,Applin,common,p840.png,840008400
p841,Flapple,rare,p841.png,841008410
p842,Appletun,rare,p842.png,842008420
p843,Silicobra,common,p843.png,843008430
p844,Sandaconda,rare,p844.png,844008440
p845,Cramorant,common,p845.png,845008450
p846,Arrokuda,common,p846.png,846008460
p847,Barraskewda,rare,p847.png,847008470
p848,Toxel,common,p848.png,848008480
p849,Toxtricity Amped,rare,p849.png,849008490
p85,Dodrio,rare,p85.png,85000850
p850,Sizzlipede,common,p850.png,850008500
p851,Centiskorch,rare,p851.png,851008510
p852,Clobbopus,common,p852.png,852008520
p853,Grapploct,rare,p853.png,853008530
p854,Sinistea,common,p854.png,854008540
p855,Polteageist,rare,p855.png,855008550
p856,Hatenna,common,p856.png,856008560
p857,Hattrem,rare,p857.png,857008570
p858,Hatterene,epic,p858.png,858008580
p859,Impidimp,common,p859.png,859008590
p86,Seel,common,p86.png,86000860
p860,Morgrem,rare,p860.png,860008600
p861,Grimmsnarl,epic,p861.png,861008610
p862,Obstagoon,epic,p862.png,862008620
p863,Perrserker,rare,p863.png,863008630
p864,Cursola,rare,p864.png,864008640
p865,Sirfetchd,rare,p865.png,865008650
p866,Mr Rime,epic,p866.png,866008660
p867,Runerigus,rare,p867.png,867008670
p868,Milcery,common,p868.png,868008680
p869-form-caramel-swirl-berry-sweet,Alcremie Caramel Swirl Berry Sweet,rare,p869-form-caramel-swirl-berry-sweet.png,869008690
p869-form-caramel-swirl-clover-sweet,Alcremie Caramel Swirl Clover Sweet,rare,p869-form-caramel-swirl-clover-sweet.png,869008690
p869-form-caramel-swirl-flower-sweet,Alcremie Caramel Swirl Flower Sweet,rare,p869-form-caramel-swirl-flower-sweet.png,869008690
p869-form-caramel-swirl-love-sweet,Alcremie Caramel Swirl Love Sweet,rare,p869-form-caramel-swirl-love-sweet.png,869008690
p869-form-caramel-swirl-ribbon-sweet,Alcremie Caramel Swirl Ribbon Sweet,rare,p869-form-caramel-swirl-ribbon-sweet.png,869008690
p869-form-caramel-swirl-star-sweet,Alcremie Caramel Swirl Star Sweet,rare,p869-form-caramel-swirl-star-sweet.png,869008690
p869-form-caramel-swirl-strawberry-sweet,Alcremie Caramel Swirl Strawberry Sweet,rare,p869-form-caramel-swirl-strawberry-sweet.png,869008690
p869-form-lemon-cream-berry-sweet,Alcremie Lemon Cream Berry Sweet,rare,p869-form-lemon-cream-berry-sweet.png,869008690
p869-form-lemon-cream-clover-sweet,Alcremie Lemon Cream Clover Sweet,rare,p869-form-lemon-cream-clover-sweet.png,869008690
p869-form-lemon-cream-flower-sweet,Alcremie Lemon Cream Flower Sweet,rare,p869-form-lemon-cream-flower-sweet.png,869008690
p869-form-lemon-cream-love-sweet,Alcremie Lemon Cream Love Sweet,rare,p869-form-lemon-cream-love-sweet.png,869008690
p869-form-lemon-cream-ribbon-sweet,Alcremie Lemon Cream Ribbon Sweet,rare,p869-form-lemon-cream-ribbon-sweet.png,869008690
p869-form-lemon-cream-star-sweet,Alcremie Lemon Cream Star Sweet,rare,p869-form-lemon-cream-star-sweet.png,869008690
p869-form-lemon-cream-strawberry-sweet,Alcremie Lemon Cream Strawberry Sweet,rare,p869-form-lemon-cream-strawberry-sweet.png,869008690
p869-form-matcha-cream-berry-sweet,Alcremie Matcha Cream Berry Sweet,rare,p869-form-matcha-cream-berry-sweet.png,869008690
p869-form-matcha-cream-clover-sweet,Alcremie Matcha Cream Clover Sweet,rare,p869-form-matcha-cream-clover-sweet.png,869008690
p869-form-matcha-cream-flower-sweet,Alcremie Matcha Cream Flower Sweet,rare,p869-form-matcha-cream-flower-sweet.png,869008690
p869-form-matcha-cream-love-sweet,Alcremie Matcha Cream Love Sweet,rare,p869-form-matcha-cream-love-sweet.png,869008690
p869-form-matcha-cream-ribbon-sweet,Alcremie Matcha Cream Ribbon Sweet,rare,p869-form-matcha-cream-ribbon-sweet.png,869008690
p869-form-matcha-cream-star-sweet,Alcremie Matcha Cream Star Sweet,rare,p869-form-matcha-cream-star-sweet.png,869008690
p869-form-matcha-cream-strawberry-sweet,Alcremie Matcha Cream Strawberry Sweet,rare,p869-form-matcha-cream-strawberry-sweet.png,869008690
p869-form-mint-cream-berry-sweet,Alcremie Mint Cream Berry Sweet,rare,p869-form-mint-cream-berry-sweet.png,869008690
p869-form-mint-cream-clover-sweet,Alcremie Mint Cream Clover Sweet,rare,p869-form-mint-cream-clover-sweet.png,869008690
p869-form-mint-cream-flower-sweet,Alcremie Mint Cream Flower Sweet,rare,p869-form-mint-cream-flower-sweet.png,869008690
p869-form-mint-cream-love-sweet,Alcremie Mint Cream Love Sweet,rare,p869-form-mint-cream-love-sweet.png,869008690
p869-form-mint-cream-ribbon-sweet,Alcremie Mint Cream Ribbon Sweet,rare,p869-form-mint-cream-ribbon-sweet.png,869008690
p869-form-mint-cream-star-sweet,Alcremie Mint Cream Star Sweet,rare,p869-form-mint-cream-star-sweet.png,869008690
p869-form-mint-cream-strawberry-sweet,Alcremie Mint Cream Strawberry Sweet,rare,p869-form-mint-cream-strawberry-sweet.png,869008690
p869-form-rainbow-swirl-berry-sweet,Alcremie Rainbow Swirl Berry Sweet,rare,p869-form-rainbow-swirl-berry-sweet.png,869008690
p869-form-rainbow-swirl-clover-sweet,Alcremie Rainbow Swirl Clover Sweet,rare,p869-form-rainbow-swirl-clover-sweet.png,869008690
p869-form-rainbow-swirl-flower-sweet,Alcremie Rainbow Swirl Flower Sweet,rare,p869-form-rainbow-swirl-flower-sweet.png,869008690
p869-form-rainbow-swirl-love-sweet,Alcremie Rainbow Swirl Love Sweet,rare,p869-form-rainbow-swirl-love-sweet.png,869008690
p869-form-rainbow-swirl-ribbon-sweet,Alcremie Rainbow Swirl Ribbon Sweet,rare,p869-form-rainbow-swirl-ribbon-sweet.png,869008690
p869-form-rainbow-swirl-star-sweet,Alcremie Rainbow Swirl Star Sweet,rare,p869-form-rainbow-swirl-star-sweet.png,869008690
p869-form-rainbow-swirl-strawberry-sweet,Alcremie Rainbow Swirl Strawberry Sweet,rare,p869-form-rainbow-swirl-strawberry-sweet.png,869008690
p869-form-ruby-cream-berry-sweet,Alcremie Ruby Cream Berry Sweet,rare,p869-form-ruby-cream-berry-sweet.png,869008690
p869-form-ruby-cream-clover-sweet,Alcremie Ruby Cream Clover Sweet,rare,p869-form-ruby-cream-clover-sweet.png,869008690
p869-form-ruby-cream-flower-sweet,Alcremie Ruby Cream Flower Sweet,rare,p869-form-ruby-cream-flower-sweet.png,869008690
p869-form-ruby-cream-love-sweet,Alcremie Ruby Cream Love Sweet,rare,p869-form-ruby-cream-love-sweet.png,869008690
p869-form-ruby-cream-ribbon-sweet,Alcremie Ruby Cream Ribbon Sweet,rare,p869-form-ruby-cream-ribbon-sweet.png,869008690
p869-form-ruby-cream-star-sweet,Alcremie Ruby Cream Star Sweet,rare,p869-form-ruby-cream-star-sweet.png,869008690
p869-form-ruby-cream-strawberry-sweet,Alcremie Ruby Cream Strawberry Sweet,rare,p869-form-ruby-cream-strawberry-sweet.png,869008690
p869-form-ruby-swirl-berry-sweet,Alcremie Ruby Swirl Berry Sweet,rare,p869-form-ruby-swirl-berry-sweet.png,869008690
p869-form-ruby-swirl-clover-sweet,Alcremie Ruby Swirl Clover Sweet,rare,p869-form-ruby-swirl-clover-sweet.png,869008690
p869-form-ruby-swirl-flower-sweet,Alcremie Ruby Swirl Flower Sweet,rare,p869-form-ruby-swirl-flower-sweet.png,869008690
p869-form-ruby-swirl-love-sweet,Alcremie Ruby Swirl Love Sweet,rare,p869-form-ruby-swirl-love-sweet.png,869008690
p869-form-ruby-swirl-ribbon-sweet,Alcremie Ruby Swirl Ribbon Sweet,rare,p869-form-ruby-swirl-ribbon-sweet.png,869008690
p869-form-ruby-swirl-star-sweet,Alcremie Ruby Swirl Star Sweet,rare,p869-form-ruby-swirl-star-sweet.png,869008690
p869-form-ruby-swirl-strawberry-sweet,Alcremie Ruby Swirl Strawberry Sweet,rare,p869-form-ruby-swirl-strawberry-sweet.png,869008690
p869-form-salted-cream-berry-sweet,Alcremie Salted Cream Berry Sweet,rare,p869-form-salted-cream-berry-sweet.png,869008690
p869-form-salted-cream-clover-sweet,Alcremie Salted Cream Clover Sweet,rare,p869-form-salted-cream-clover-sweet.png,869008690
p869-form-salted-cream-flower-sweet,Alcremie Salted Cream Flower Sweet,rare,p869-form-salted-cream-flower-sweet.png,869008690
p869-form-salted-cream-love-sweet,Alcremie Salted Cream Love Sweet,rare,p869-form-salted-cream-love-sweet.png,869008690
p869-form-salted-cream-ribbon-sweet,Alcremie Salted Cream Ribbon Sweet,rare,p869-form-salted-cream-ribbon-sweet.png,869008690
p869-form-salted-cream-star-sweet,Alcremie Salted Cream Star Sweet,rare,p869-form-salted-cream-star-sweet.png,869008690
p869-form-salted-cream-strawberry-sweet,Alcremie Salted Cream Strawberry Sweet,rare,p869-form-salted-cream-strawberry-sweet.png,869008690
p869-form-vanilla-cream-berry-sweet,Alcremie Vanilla Cream Berry Sweet,rare,p869-form-vanilla-cream-berry-sweet.png,869008690
p869-form-vanilla-cream-clover-sweet,Alcremie Vanilla Cream Clover Sweet,rare,p869-form-vanilla-cream-clover-sweet.png,869008690
p869-form-vanilla-cream-flower-sweet,Alcremie Vanilla Cream Flower Sweet,rare,p869-form-vanilla-cream-flower-sweet.png,869008690
p869-form-vanilla-cream-love-sweet,Alcremie Vanilla Cream Love Sweet,rare,p869-form-vanilla-cream-love-sweet.png,869008690
p869-form-vanilla-cream-ribbon-sweet,Alcremie Vanilla Cream Ribbon Sweet,rare,p869-form-vanilla-cream-ribbon-sweet.png,869008690
p869-form-vanilla-cream-star-sweet,Alcremie Vanilla Cream Star Sweet,rare,p869-form-vanilla-cream-star-sweet.png,869008690
p869-form-vanilla-cream-strawberry-sweet,Alcremie Vanilla Cream Strawberry Sweet,rare,p869-form-vanilla-cream-strawberry-sweet.png,869008690
p869,Alcremie,rare,p869.png,869008690
p87,Dewgong,rare,p87.png,87000870
p870,Falinks,common,p870.png,870008700
p871,Pincurchin,common,p871.png,871008710
p872,Snom,common,p872.png,872008720
p873,Frosmoth,rare,p873.png,873008730
p874,Stonjourner,common,p874.png,874008740
p875,Eiscue Ice,common,p875.png,875008750
p876,Indeedee Male,common,p876.png,876008760
p877,Morpeko Full Belly,common,p877.png,877008770
p878,Cufant,common,p878.png,878008780
p879,Copperajah,rare,p879.png,879008790
p88,Grimer,common,p88.png,88000880
p880,Dracozolt,common,p880.png,880008800
p881,Arctozolt,common,p881.png,881008810
p882,Dracovish,common,p882.png,882008820
p883,Arctovish,common,p883.png,883008830
p884,Duraludon,common,p884.png,884008840
p885,Dreepy,common,p885.png,885008850
p886,Drakloak,rare,p886.png,886008860
p887,Dragapult,epic,p887.png,887008870
p888,Zacian,legendary,p888.png,888008880
p889,Zamazenta,legendary,p889.png,889008890
p89,Muk,rare,p89.png,89000890
p890,Eternatus,legendary,p890.png,890008900
p891,Kubfu,legendary,p891.png,891008910
p892,Urshifu Single Strike,legendary,p892.png,892008920
p893,Zarude,legendary,p893.png,893008930
p894,Regieleki,legendary,p894.png,894008940
p895,Regidrago,legendary,p895.png,895008950
p896,Glastrier,legendary,p896.png,896008960
p897,Spectrier,legendary,p897.png,897008970
p898,Calyrex,legendary,p898.png,898008980
p899,Wyrdeer,rare,p899.png,899008990
p9,Blastoise,epic,p9.png,9000090
p90,Shellder,common,p90.png,90000900
p900,Kleavor,rare,p900.png,900009000
p901,Ursaluna,epic,p901.png,901009010
p902,Basculegion Male,rare,p902.png,902009020
p903,Sneasler,rare,p903.png,903009030
p904,Overqwil,rare,p904.png,904009040
p905,Enamorus Incarnate,legendary,p905.png,905009050
p906,Sprigatito,common,p906.png,906009060
p907,Floragato,rare,p907.png,907009070
p908,Meowscarada,epic,p908.png,908009080
p909,Fuecoco,common,p909.png,909009090
p91,Cloyster,rare,p91.png,91000910
p910,Crocalor,rare,p910.png,910009100
p911,Skeledirge,epic,p911.png,911009110
p912,Quaxly,common,p912.png,912009120
p913,Quaxwell,rare,p913.png,913009130
p914,Quaquaval,epic,p914.png,914009140
p915,Lechonk,common,p915.png,915009150
p916,Oinkologne Male,rare,p916.png,916009160
p917,Tarountula,common,p917.png,917009170
p918,Spidops,rare,p918.png,918009180
p919,Nymble,common,p919.png,919009190
p92,Gastly,common,p92.png,92000920
p920,Lokix,rare,p920.png,920009200
p921,Pawmi,common,p921.png,921009210
p922,Pawmo,rare,p922.png,922009220
p923,Pawmot,epic,p923.png,923009230
p924,Tandemaus,common,p924.png,924009240
p925,Maushold Family Of Four,rare,p925.png,925009250
p926,Fidough,common,p926.png,926009260
p927,Dachsbun,rare,p927.png,927009270
p928,Smoliv,common,p928.png,928009280
p929,Dolliv,rare,p929.png,929009290
p93,Haunter,rare,p93.png,93000930
p930,Arboliva,epic,p930.png,930009300
p931,Squawkabilly Green Plumage,common,p931.png,931009310
p932,Nacli,common,p932.png,932009320
p933,Naclstack,rare,p933.png,933009330
p934,Garganacl,epic,p934.png,934009340
p935,Charcadet,common,p935.png,935009350
p936,Armarouge,rare,p936.png,936009360
p937,Ceruledge,rare,p937.png,937009370
p938,Tadbulb,common,p938.png,938009380
p939,Bellibolt,rare,p939.png,939009390
p94,Gengar,epic,p94.png,94000940
p940,Wattrel,common,p940.png,940009400
p941,Kilowattrel,rare,p941.png,941009410
p942,Maschiff,common,p942.png,942009420
p943,Mabosstiff,rare,p943.png,943009430
p944,Shroodle,common,p944.png,944009440
p945,Grafaiai,rare,p945.png,945009450
p946,Bramblin,common,p946.png,946009460
p947,Brambleghast,rare,p947.png,947009470
p948,Toedscool,common,p948.png,948009480
p949,Toedscruel,rare,p949.png,949009490
p95,Onix,common,p95.png,95000950
p950,Klawf,common,p950.png,950009500
p951,Capsakid,common,p951.png,951009510
p952,Scovillain,rare,p952.png,952009520
p953,Rellor,common,p953.png,953009530
p954,Rabsca,rare,p954.png,954009540
p955,Flittle,common,p955.png,955009550
p956,Espathra,rare,p956.png,956009560
p957,Tinkatink,common,p957.png,957009570
p958,Tinkatuff,rare,p958.png,958009580
p959,Tinkaton,epic,p959.png,959009590
p96,Drowzee,common,p96.png,96000960
p960,Wiglett,common,p960.png,960009600
p961,Wugtrio,rare,p961.png,961009610
p962,Bombirdier,common,p962.png,962009620
p963,Finizen,common,p963.png,963009630
p964,Palafin Zero,rare,p964.png,964009640
p965,Varoom,common,p965.png,965009650
p966,Revavroom,rare,p966.png,966009660
p967,Cyclizar,common,p967.png,967009670
p968,Orthworm,common,p968.png,968009680
p969,Glimmet,common,p969.png,969009690
p97,Hypno,rare,p97.png,97000970
p970,Glimmora,rare,p970.png,970009700
p971,Greavard,common,p971.png,971009710
p972,Houndstone,rare,p972.png,972009720
p973,Flamigo,common,p973.png,973009730
p974,Cetoddle,common,p974.png,974009740
p975,Cetitan,rare,p975.png,975009750
p976,Veluza,common,p976.png,976009760
p977,Dondozo,common,p977.png,977009770
p978,Tatsugiri Curly,common,p978.png,978009780
p979,Annihilape,epic,p979.png,979009790
p98,Krabby,common,p98.png,98000980
p980,Clodsire,rare,p980.png,980009800
p981,Farigiraf,rare,p981.png,981009810
p982,Dudunsparce Two Segment,rare,p982.png,982009820
p983,Kingambit,epic,p983.png,983009830
p984,Great Tusk,epic,p984.png,984009840
p985,Scream Tail,epic,p985.png,985009850
p986,Brute Bonnet,epic,p986.png,986009860
p987,Flutter Mane,epic,p987.png,987009870
p988,Slither Wing,epic,p988.png,988009880
p989,Sandy Shocks,epic,p989.png,989009890
p99,Kingler,rare,p99.png,99000990
p990,Iron Treads,epic,p990.png,990009900
p991,Iron Bundle,epic,p991.png,991009910
p992,Iron Hands,epic,p992.png,992009920
p993,Iron Jugulis,epic,p993.png,993009930
p994,Iron Moth,epic,p994.png,994009940
p995,Iron Thorns,epic,p995.png,995009950
p996,Frigibax,common,p996.png,996009960
p997,Arctibax,rare,p997.png,997009970
p998,Baxcalibur,epic,p998.png,998009980
p999,Gimmighoul,common,p999.png,999009990
p10033-female,Venusaur Mega (Hembra),epic,p10033-female.png,3100331
p10235-female,Sneasel Hisui (Hembra),common,p10235-female.png,215102351
p111-female,Rhyhorn (Hembra),common,p111-female.png,111001111
p112-female,Rhydon (Hembra),rare,p112-female.png,112001121
p118-female,Goldeen (Hembra),common,p118-female.png,118001181
p119-female,Seaking (Hembra),rare,p119-female.png,119001191
p12-female,Butterfree (Hembra),epic,p12-female.png,12000121
p123-female,Scyther (Hembra),common,p123-female.png,123001231
p129-female,Magikarp (Hembra),common,p129-female.png,129001291
p130-female,Gyarados (Hembra),rare,p130-female.png,130001301
p133-female,Eevee (Hembra),common,p133-female.png,133001331
p154-female,Meganium (Hembra),epic,p154-female.png,154001541
p165-female,Ledyba (Hembra),common,p165-female.png,165001651
p166-female,Ledian (Hembra),rare,p166-female.png,166001661
p178-female,Xatu (Hembra),rare,p178-female.png,178001781
p185-female,Sudowoodo (Hembra),rare,p185-female.png,185001851
p186-female,Politoed (Hembra),epic,p186-female.png,186001861
p19-female,Rattata (Hembra),common,p19-female.png,19000191
p190-female,Aipom (Hembra),common,p190-female.png,190001901
p194-female,Wooper (Hembra),common,p194-female.png,194001941
p195-female,Quagsire (Hembra),rare,p195-female.png,195001951
p198-female,Murkrow (Hembra),common,p198-female.png,198001981
p20-female,Raticate (Hembra),rare,p20-female.png,20000201
p202-female,Wobbuffet (Hembra),rare,p202-female.png,202002021
p203-female,Girafarig (Hembra),common,p203-female.png,203002031
p207-female,Gligar (Hembra),common,p207-female.png,207002071
p208-female,Steelix (Hembra),rare,p208-female.png,208002081
p212-female,Scizor (Hembra),rare,p212-female.png,212002121
p214-female,Heracross (Hembra),common,p214-female.png,214002141
p215-female,Sneasel (Hembra),common,p215-female.png,215002151
p217-female,Ursaring (Hembra),rare,p217-female.png,217002171
p221-female,Piloswine (Hembra),rare,p221-female.png,221002211
p224-female,Octillery (Hembra),rare,p224-female.png,224002241
p229-female,Houndoom (Hembra),rare,p229-female.png,229002291
p232-female,Donphan (Hembra),rare,p232-female.png,232002321
p25-female,Pikachu (Hembra),rare,p25-female.png,25000251
p255-female,Torchic (Hembra),common,p255-female.png,255002551
p256-female,Combusken (Hembra),rare,p256-female.png,256002561
p257-female,Blaziken (Hembra),epic,p257-female.png,257002571
p26-female,Raichu (Hembra),epic,p26-female.png,26000261
p267-female,Beautifly (Hembra),epic,p267-female.png,267002671
p269-female,Dustox (Hembra),epic,p269-female.png,269002691
p272-female,Ludicolo (Hembra),epic,p272-female.png,272002721
p274-female,Nuzleaf (Hembra),rare,p274-female.png,274002741
p275-female,Shiftry (Hembra),epic,p275-female.png,275002751
p3-female,Venusaur (Hembra),epic,p3-female.png,3000031
p307-female,Meditite (Hembra),common,p307-female.png,307003071
p308-female,Medicham (Hembra),rare,p308-female.png,308003081
p315-female,Roselia (Hembra),rare,p315-female.png,315003151
p316-female,Gulpin (Hembra),common,p316-female.png,316003161
p317-female,Swalot (Hembra),rare,p317-female.png,317003171
p322-female,Numel (Hembra),common,p322-female.png,322003221
p323-female,Camerupt (Hembra),rare,p323-female.png,323003231
p332-female,Cacturne (Hembra),rare,p332-female.png,332003321
p350-female,Milotic (Hembra),rare,p350-female.png,350003501
p369-female,Relicanth (Hembra),common,p369-female.png,369003691
p396-female,Starly (Hembra),common,p396-female.png,396003961
p397-female,Staravia (Hembra),rare,p397-female.png,397003971
p398-female,Staraptor (Hembra),epic,p398-female.png,398003981
p399-female,Bidoof (Hembra),common,p399-female.png,399003991
p400-female,Bibarel (Hembra),rare,p400-female.png,400004001
p401-female,Kricketot (Hembra),common,p401-female.png,401004011
p402-female,Kricketune (Hembra),rare,p402-female.png,402004021
p403-female,Shinx (Hembra),common,p403-female.png,403004031
p404-female,Luxio (Hembra),rare,p404-female.png,404004041
p405-female,Luxray (Hembra),epic,p405-female.png,405004051
p407-female,Roserade (Hembra),epic,p407-female.png,407004071
p41-female,Zubat (Hembra),common,p41-female.png,41000411
p415-female,Combee (Hembra),common,p415-female.png,415004151
p417-female,Pachirisu (Hembra),common,p417-female.png,417004171
p418-female,Buizel (Hembra),common,p418-female.png,418004181
p419-female,Floatzel (Hembra),rare,p419-female.png,419004191
p42-female,Golbat (Hembra),rare,p42-female.png,42000421
p424-female,Ambipom (Hembra),rare,p424-female.png,424004241
p44-female,Gloom (Hembra),rare,p44-female.png,44000441
p443-female,Gible (Hembra),common,p443-female.png,443004431
p444-female,Gabite (Hembra),rare,p444-female.png,444004441
p445-female,Garchomp (Hembra),epic,p445-female.png,445004451
p449-female,Hippopotas (Hembra),common,p449-female.png,449004491
p45-female,Vileplume (Hembra),epic,p45-female.png,45000451
p450-female,Hippowdon (Hembra),rare,p450-female.png,450004501
p453-female,Croagunk (Hembra),common,p453-female.png,453004531
p454-female,Toxicroak (Hembra),rare,p454-female.png,454004541
p456-female,Finneon (Hembra),common,p456-female.png,456004561
p457-female,Lumineon (Hembra),rare,p457-female.png,457004571
p459-female,Snover (Hembra),common,p459-female.png,459004591
p460-female,Abomasnow (Hembra),rare,p460-female.png,460004601
p461-female,Weavile (Hembra),rare,p461-female.png,461004611
p464-female,Rhyperior (Hembra),epic,p464-female.png,464004641
p465-female,Tangrowth (Hembra),rare,p465-female.png,465004651
p473-female,Mamoswine (Hembra),epic,p473-female.png,473004731
p521-female,Unfezant (Hembra),epic,p521-female.png,521005211
p592-female,Frillish Male (Hembra),common,p592-female.png,592005921
p593-female,Jellicent Male (Hembra),rare,p593-female.png,593005931
p64-female,Kadabra (Hembra),rare,p64-female.png,64000641
p65-female,Alakazam (Hembra),epic,p65-female.png,65000651
p668-female,Pyroar Male (Hembra),rare,p668-female.png,668006681
p678-female,Meowstic Male (Hembra),rare,p678-female.png,678006781
p84-female,Doduo (Hembra),common,p84-female.png,84000841
p85-female,Dodrio (Hembra),rare,p85-female.png,85000851
p876-female,Indeedee Male (Hembra),common,p876-female.png,876008761
p916-female,Oinkologne Male (Hembra),rare,p916-female.png,916009161
p97-female,Hypno (Hembra),rare,p97-female.png,97000971
p1-shiny,Bulbasaur Shiny,common,p1-shiny.png,1000012
p10-shiny,Caterpie Shiny,common,p10-shiny.png,10000102
p100-shiny,Voltorb Shiny,common,p100-shiny.png,100001002
p1000-shiny,Gholdengo Shiny,rare,p1000-shiny.png,1000010002
p10001-shiny,Deoxys Attack Shiny,legendary,p10001-shiny.png,386100012
p10002-shiny,Deoxys Defense Shiny,legendary,p10002-shiny.png,386100022
p10003-shiny,Deoxys Speed Shiny,legendary,p10003-shiny.png,386100032
p10004-shiny,Wormadam Sandy Shiny,rare,p10004-shiny.png,413100042
p10005-shiny,Wormadam Trash Shiny,rare,p10005-shiny.png,413100052
p10006-shiny,Shaymin Sky Shiny,legendary,p10006-shiny.png,492100062
p10007-shiny,Giratina Origin Shiny,legendary,p10007-shiny.png,487100072
p10008-shiny,Rotom Heat Shiny,common,p10008-shiny.png,479100082
p10009-shiny,Rotom Wash Shiny,common,p10009-shiny.png,479100092
p1001-shiny,Wo Chien Shiny,legendary,p1001-shiny.png,1001010012
p10010-shiny,Rotom Frost Shiny,common,p10010-shiny.png,479100102
p10011-shiny,Rotom Fan Shiny,common,p10011-shiny.png,479100112
p10012-shiny,Rotom Mow Shiny,common,p10012-shiny.png,479100122
p10013-shiny,Castform Sunny Shiny,common,p10013-shiny.png,351100132
p10014-shiny,Castform Rainy Shiny,common,p10014-shiny.png,351100142
p10015-shiny,Castform Snowy Shiny,common,p10015-shiny.png,351100152
p10016-shiny,Basculin Blue Striped Shiny,common,p10016-shiny.png,550100162
p10017-shiny,Darmanitan Zen Shiny,rare,p10017-shiny.png,555100172
p10018-shiny,Meloetta Pirouette Shiny,legendary,p10018-shiny.png,648100182
p10019-shiny,Tornadus Therian Shiny,legendary,p10019-shiny.png,641100192
p1002-shiny,Chien Pao Shiny,legendary,p1002-shiny.png,1002010022
p10020-shiny,Thundurus Therian Shiny,legendary,p10020-shiny.png,642100202
p10021-shiny,Landorus Therian Shiny,legendary,p10021-shiny.png,645100212
p10022-shiny,Kyurem Black Shiny,legendary,p10022-shiny.png,646100222
p10023-shiny,Kyurem White Shiny,legendary,p10023-shiny.png,646100232
p10024-shiny,Keldeo Resolute Shiny,legendary,p10024-shiny.png,647100242
p10025-shiny,Meowstic Female Shiny,rare,p10025-shiny.png,678100252
p10026-shiny,Aegislash Blade Shiny,epic,p10026-shiny.png,681100262
p10027-shiny,Pumpkaboo Small Shiny,common,p10027-shiny.png,710100272
p10028-shiny,Pumpkaboo Large Shiny,common,p10028-shiny.png,710100282
p10029-shiny,Pumpkaboo Super Shiny,common,p10029-shiny.png,710100292
p1003-shiny,Ting Lu Shiny,legendary,p1003-shiny.png,1003010032
p10030-shiny,Gourgeist Small Shiny,rare,p10030-shiny.png,711100302
p10031-shiny,Gourgeist Large Shiny,rare,p10031-shiny.png,711100312
p10032-shiny,Gourgeist Super Shiny,rare,p10032-shiny.png,711100322
p10033-shiny,Venusaur Mega Shiny,epic,p10033-shiny.png,3100332
p10034-shiny,Charizard Mega X Shiny,epic,p10034-shiny.png,6100342
p10035-shiny,Charizard Mega Y Shiny,epic,p10035-shiny.png,6100352
p10036-shiny,Blastoise Mega Shiny,epic,p10036-shiny.png,9100362
p10037-shiny,Alakazam Mega Shiny,epic,p10037-shiny.png,65100372
p10038-shiny,Gengar Mega Shiny,epic,p10038-shiny.png,94100382
p10039-shiny,Kangaskhan Mega Shiny,rare,p10039-shiny.png,115100392
p1004-shiny,Chi Yu Shiny,legendary,p1004-shiny.png,1004010042
p10040-shiny,Pinsir Mega Shiny,rare,p10040-shiny.png,127100402
p10041-shiny,Gyarados Mega Shiny,rare,p10041-shiny.png,130100412
p10042-shiny,Aerodactyl Mega Shiny,rare,p10042-shiny.png,142100422
p10043-shiny,Mewtwo Mega X Shiny,legendary,p10043-shiny.png,150100432
p10044-shiny,Mewtwo Mega Y Shiny,legendary,p10044-shiny.png,150100442
p10045-shiny,Ampharos Mega Shiny,epic,p10045-shiny.png,181100452
